,0
grid12_cycle2_run6,42
grid12_cycle3_run6,15
grid12_cycle4_run6,18
grid12_cycle5_run6,19
grid12_cycle1_run7,11
grid12_cycle2_run7,5
grid12_cycle3_run7,20
grid12_cycle4_run7,53
grid12_cycle5_run7,46
grid12_cycle1_run8,0
grid12_cycle2_run8,10
grid12_cycle3_run8,25
grid12_cycle4_run8,54
grid12_cycle5_run8,20
grid12_cycle1_run9,3
grid12_cycle2_run9,25
grid12_cycle3_run9,52
grid12_cycle4_run9,71
grid12_cycle5_run9,25
