,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
grid2_cycle2_run5,279924,279930,272148,272154,264372,264378,279708,279918,279714,279702,271932,279492,279498,271938,264156,264162,271716,279282,271722,263940
grid2_cycle3_run5,271068,279930,271284,271500,271722,271938,271506,271716,271062,271278,271290,279714,272154,279498,271932,272118,279924,263292,279282,263508
grid2_cycle4_run5,272154,271074,271290,271506,279930,271938,271722,263298,263514,279714,279498,279282,279066,278850,263730,264378,263946,264162,269778,269994
grid2_cycle5_run5,272154,272148,271938,271722,271506,271290,271932,271074,279930,271716,270858,271500,272142,279714,271284,264378,279498,271068,279282,279066
grid2_cycle1_run6,263514,255522,263730,255738,263298,271506,255954,263946,271722,271290,271938,256170,264162,271074,247746,247962,256386,248178,239970,240186
grid2_cycle2_run6,278850,279066,279282,279498,279714,279930,279894,271074,271290,271506,271722,271938,272154,263298,263514,263730,263946,264162,264378,272118
grid2_cycle3_run6,271938,271722,272154,271506,279930,271290,279282,279066,279498,278850,264162,279714,271074,263946,263730,279924,263514,278628,269772,269988
grid2_cycle4_run6,278850,279066,279282,279498,279714,279930,271074,271290,271506,271722,271938,263298,279924,263514,263730,263946,279708,264162,279492,272154
grid2_cycle5_run6,279930,279714,279498,279282,272154,279066,264378,278850,271938,271722,279924,278634,271506,264162,279708,271290,263946,279492,271074,263730
grid2_cycle1_run7,278850,279066,278851,279282,279067,271074,271290,279498,278844,232194,279283,263298,224418,232410,279060,177762,271506,263514,278814,279714
grid2_cycle2_run7,271074,271290,271506,271722,271068,271284,271500,271938,271716,271062,271278,271494,271932,271710,270642,279930,279714,279498,279282,279066
grid2_cycle3_run7,271074,271290,271506,271722,271938,271500,271716,271284,279924,263298,271068,271932,263514,279930,279498,279714,279282,279066,278850,263730
grid2_cycle4_run7,271938,271932,271716,271722,271500,271506,278850,279066,279924,279282,271284,271290,279498,279714,271074,271068,272154,263514,263730,263298
grid2_cycle5_run7,279714,270858,279930,279498,279282,263082,271722,271938,270642,271506,279066,263514,263298,262866,263730,271290,271932,278850,270426,271716
grid2_cycle1_run8,271068,271722,271506,271284,271290,271938,271500,271074,278628,271716,271062,277332,271278,279924,279930,271932,271494,276036,278622,278406
grid2_cycle2_run8,279930,272154,271284,271068,271500,271716,271932,279714,279894,271938,272148,278634,272118,271722,279498,271062,271278,263724,263508,270852
grid2_cycle3_run8,279930,279714,279498,279282,279066,278850,271938,271722,271506,271290,271074,272154,279894,271932,271716,271500,271284,272148,271068,279924
grid2_cycle4_run8,263298,278850,279066,263514,279282,271074,279498,263730,271290,279714,279930,263946,271506,264162,263292,263508,263724,263940,278844,264156
grid2_cycle5_run8,279498,279282,279714,279066,278850,271074,271290,271506,271722,271938,279930,263298,263514,264156,263730,263940,263724,263946,272154,264372
grid2_cycle1_run9,272154,279930,279714,279498,279282,271938,272148,279066,264378,269778,278850,269994,270210,269772,271722,279924,271932,269988,277554,270426
grid2_cycle2_run9,271074,271290,271506,271722,271938,263946,263730,264162,263514,263298,272154,271932,272148,264378,279714,279498,256386,279282,272142,271716
grid2_cycle3_run9,272154,272148,271938,271932,271722,264372,271716,271506,279708,263082,279492,271290,271500,264378,270858,279924,271074,279276,270642,271284
grid2_cycle4_run9,270210,270426,269994,262650,278844,262866,270642,269778,262434,279060,262218,279276,279282,262002,279498,271938,279066,278850,272154,279714
grid2_cycle5_run9,272154,279924,271938,264378,279708,279492,272148,279930,279276,271722,279714,279060,278844,271932,271716,264372,279498,271500,263082,271284
grid3_cycle1_run0,279282,279498,279066,278850,279714,271506,271290,271722,279930,271074,271938,279276,272154,279492,279060,278844,263730,279708,263946,263514
grid3_cycle2_run0,272148,272154,277548,279930,277764,279060,278844,279276,264378,279492,264372,263730,271506,263514,271722,279708,263298,271938,263946,271290
grid3_cycle3_run0,271074,271290,271506,271722,271938,263298,263514,279930,263730,272154,279714,278850,263946,279066,279498,279282,264162,278634,271068,271284
grid3_cycle4_run0,279930,272154,279714,279498,279282,279066,278850,271938,264378,271722,271506,271290,264162,271074,271932,263946,272148,271716,269778,269994
grid3_cycle5_run0,272154,271938,271722,271506,271290,271074,263298,263514,264162,263730,263946,264378,272148,279924,279930,279918,278850,264372,279066,279714
grid3_cycle1_run1,271074,271290,271506,279714,279930,279498,271722,279282,271938,279066,263298,278850,263514,263730,263946,270210,269994,269778,264162,270426
grid3_cycle2_run1,279930,272154,279714,279498,271938,279282,271722,264378,270642,271506,270426,279066,271290,271074,270210,278850,270636,264162,270420,263946
grid3_cycle3_run1,279930,279714,279498,271074,271290,271506,271722,271938,279282,272154,279066,278850,279924,271500,271284,271716,271068,271932,263298,263514
grid3_cycle4_run1,272154,264378,271938,271722,271506,264162,271290,271074,263946,279930,263730,263514,263298,279714,279498,279282,279066,278850,262002,262218
grid3_cycle5_run1,272154,264378,271938,264162,271722,263946,263730,271506,279930,263514,263298,271290,271074,279714,279498,279282,279066,278850,272148,271932
grid3_cycle1_run2,271038,271254,271470,264126,271686,272154,271902,271938,271722,271506,271290,271074,263910,264342,278850,256566,279066,271932,271716,271500
grid3_cycle2_run2,272154,271938,271722,271506,271290,263730,263946,263514,271074,263298,264162,278850,279066,264378,279282,279498,278418,270858,279714,263292
grid3_cycle3_run2,271074,271290,271506,271722,271938,279930,279714,272154,279498,279282,279066,278850,263298,263514,263730,263946,264162,278634,264378,264156
